date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag
2001-03-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.05,4.960000000000001,0.1,-1.1473333333333335,0.4,0.55,0.4066666666666667,-0.3830209481808159,1.343,1.4147868,1.182,1.4824387,-0.05074036596892191,6.89770821688094,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.07,0.06999999999999978,0.07,0.12000000000000001,3.1100000000000003,0.15,-0.6556666666666666,0.4,0.55,0.4033333333333333,-0.3830209481808159,1.343,1.343,1.4824387,1.4147868,0.0,6.89770821688094,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.06999999999999978,0.07,0.12000000000000001,1.77,0.13,-0.343,0.4,0.55,0.4,-0.3830209481808159,1.457,1.343,1.4147868,1.457,0.08488458674609092,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.07999999999999978,0.08,0.13,0.7200000000000001,0.12,-0.08800000000000004,0.39,0.55,0.39666666666666667,-0.3930209481808159,1.457,1.457,1.343,1.457,0.0,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.01999999999999978,0.09000000000000001,0.14,0.2,0.11,0.04333333333333334,0.39,0.55,0.39333333333333337,-0.3930209481808159,1.4349295,1.457,1.343,1.457,-0.015147906657515513,7.948574622694242,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.03,0.1,0.15000000000000002,0.21000000000000002,0.11,0.051,0.39,0.55,0.39,-0.3930209481808159,1.4382924,1.4349295,1.457,1.457,0.002343599459067464,8.004471771939631,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.03,0.11000000000000001,0.14,0.22,0.1,0.05866666666666668,0.39,0.55,0.39,-0.3930209481808159,1.457,1.4382924,1.457,1.457,0.013006812801068933,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.01999999999999978,0.11000000000000001,0.12,0.22,0.08,0.05866666666666668,0.39,0.55,0.39,-0.3930209481808159,1.457,1.457,1.4349295,1.457,0.0,8.216880939072107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.03,0.03999999999999978,0.07,0.14,0.25,0.1,0.011666666666666672,0.38,0.55,0.3866666666666667,-0.4030209481808159,1.343,1.457,1.4382924,1.457,-0.07824296499656835,6.89770821688094,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.04,0.06999999999999978,0.11,0.18,0.29000000000000004,0.13,0.042333333333333334,0.38,0.55,0.3833333333333333,-0.4030209481808159,1.3887665,1.343,1.457,1.457,0.03407781087118395,7.411961989938513,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.06999999999999978,0.1,0.18,0.29000000000000004,0.11,0.03233333333333334,0.38,0.55,0.38,-0.4030209481808159,1.235,1.3887665,1.457,1.3887665,-0.11072163679063393,5.5785354946897705,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.03999999999999978,0.09,0.18,0.29000000000000004,0.09,0.02233333333333333,0.38,0.55,0.38,-0.4030209481808159,1.182,1.235,1.343,1.3887665,-0.042914979757085144,5.0307434320849636,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.08,0.18,0.26,0.08,0.01933333333333334,0.38,0.55,0.38,-0.4030209481808159,1.131,1.182,1.3887665,1.235,-0.04314720812182736,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.05,0.04999999999999978,0.12000000000000001,0.23,0.30000000000000004,0.12,0.05,0.38,0.55,0.38,-0.4030209481808159,1.131,1.131,1.235,1.182,0.0,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.04999999999999978,0.12,0.23,0.28,0.1,0.054666666666666655,0.38,0.55,0.38,-0.4030209481808159,1.235,1.131,1.182,1.235,0.09195402298850583,5.5785354946897705,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.05999999999999978,0.09999999999999999,0.17,0.29000000000000004,0.09,0.032333333333333325,0.38,0.55,0.38,-0.4030209481808159,1.131,1.235,1.131,1.235,-0.08421052631578954,4.3376187814421465,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.13,0.1399999999999998,0.19,0.30000000000000004,0.42000000000000004,0.21,0.09199999999999998,0.38,0.54,0.38,-0.4030209481808159,1.2104932,1.131,1.131,1.235,0.07028576480990267,5.299049748462829,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.1399999999999998,0.19,0.29000000000000004,0.42000000000000004,0.18,0.09199999999999998,0.37,0.54,0.37666666666666665,-0.4130209481808159,1.1294436,1.2104932,1.235,1.2104932,-0.06695584907044487,4.270542202347681,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.1399999999999998,0.2,0.29,0.43,0.16,0.09966666666666668,0.37,0.54,0.37333333333333335,-0.4130209481808159,1.1279453,1.1294436,1.131,1.2104932,-0.0013265823986254599,4.259362772498602,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.009999999999999778,0.2,0.27999999999999997,0.43,0.14,0.09966666666666668,0.37,0.54,0.37,-0.4130209481808159,1.0965073,1.1279453,1.2104932,1.1294436,-0.027871918966283077,3.8345444382336504,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.01999999999999978,0.16,0.28,0.44,0.13,0.05733333333333333,0.37,0.54,0.37,-0.4130209481808159,1.0250103,1.0965073,1.1294436,1.1279453,-0.06520430826133136,2.9010620458356624,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.009999999999999778,0.15999999999999998,0.28,0.44,0.11,0.057333333333333306,0.37,0.54,0.37,-0.4130209481808159,1.0250103,1.0250103,1.1279453,1.0965073,0.0,2.9010620458356624,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.01999999999999978,0.16,0.26,0.43,0.1,0.05966666666666667,0.37,0.54,0.37,-0.4130209481808159,1.033,1.0250103,1.0965073,1.033,0.007794750940551514,2.9569591950810508,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.009999999999999778,0.03,0.22000000000000003,0.41000000000000003,0.09,-0.06566666666666668,0.37,0.54,0.37,-0.4130209481808159,1.0754673,1.033,1.0250103,1.0754673,0.04111064859632138,3.5326998323085523,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.02,0.029999999999999777,0.05,0.24000000000000005,0.42000000000000004,0.09,-0.048000000000000015,0.37,0.54,0.37,-0.4130209481808159,0.986,1.0754673,1.0250103,1.0754673,-0.08318923318263598,2.7054220234768027,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.03,0.04999999999999978,0.07,0.27,0.45,0.11,-0.035,0.37,0.54,0.37,-0.4130209481808159,0.987,0.986,1.033,1.0754673,0.0010000000000000009,2.71660145332588,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,0.12999999999999978,0.15,0.35000000000000003,0.53,0.17,0.02633333333333332,0.37,0.54,0.37,-0.4130209481808159,0.896,0.987,1.0754673,0.987,-0.09099999999999997,2.1240916713247624,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.15,0.2599999999999998,0.29,0.45000000000000007,0.68,0.3,0.1313333333333333,0.37,0.54,0.37,-0.4130209481808159,0.851,0.896,0.986,0.987,-0.04500000000000004,1.811067635550587,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-03-31,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.2299999999999998,0.29,0.45000000000000007,0.68,0.25,0.1313333333333333,0.37,0.54,0.37,-0.4130209481808159,0.851,0.851,0.987,0.896,0.0,1.811067635550587,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-01,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.0,0.14999999999999977,0.27999999999999997,0.44000000000000006,0.68,0.21,0.1213333333333333,0.37,0.54,0.37,-0.4130209481808159,0.809,0.851,0.896,0.851,-0.041999999999999926,1.5986584684181107,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-02,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.01,0.009999999999999778,0.29,0.32,0.6900000000000001,0.19,0.12899999999999995,0.37,0.54,0.37,-0.4130209481808159,0.8021715,0.809,0.851,0.851,-0.006828500000000015,1.5651201788708775,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.02,0.029999999999999777,0.29000000000000004,0.33999999999999997,0.6399999999999999,0.18,0.14066666666666672,0.37,0.54,0.37,-0.4130209481808159,0.80371743,0.8021715,0.851,0.809,0.0015459299999999176,1.5762996087199554,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,0.10999999999999978,0.33999999999999997,0.41000000000000003,0.72,0.24,0.17199999999999996,0.37,0.54,0.37,-0.4130209481808159,0.768,0.80371743,0.809,0.80371743,-0.03571742999999994,1.3862493012856345,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.18,0.2799999999999998,0.44,0.5900000000000001,0.8899999999999999,0.38,0.23233333333333336,0.37,0.54,0.37,-0.4130209481808159,0.728,0.768,0.8021715,0.80371743,-0.040000000000000036,1.034097261039687,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.68,2.94,2.97,3.2600000000000002,3.56,3.0,2.1393333333333335,0.4,0.55,0.38000000000000006,-0.3830209481808159,0.768,0.728,0.80371743,0.768,0.040000000000000036,1.3862493012856345,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.82,4.68,4.79,5.08,5.37,4.37,3.537,0.46,0.55,0.41,-0.3230209481808159,0.8286004,0.768,0.768,0.8286004,0.0606004,1.732811626607043,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.21,10.71,11.0,11.280000000000001,11.57,9.93,8.300333333333334,0.54,0.56,0.4666666666666666,-0.24302094818081588,2.476,0.8286004,0.728,2.476,1.6473996,23.84572386808273,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.95,10.98,13.940000000000001,14.23,14.52,11.39,10.552000000000001,0.65,0.56,0.5499999999999999,-0.1330209481808159,2.4518976,2.476,0.768,2.476,-0.009734410339256809,23.566238121855783,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.15,11.31,16.07,16.36,16.64,11.83,12.187333333333335,0.63,0.56,0.6066666666666667,-0.1530209481808159,1.0180722,2.4518976,0.8286004,2.476,-0.5847819256399615,2.8283957518166574,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,11.61,16.71,27.6,27.939999999999998,28.21,21.67,21.017666666666667,0.67,0.57,0.65,-0.11302094818081587,1.695,1.0180722,2.476,2.4518976,0.6649113884064412,11.704863051984349,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,52.24,66.0,79.66,80.1,80.45,70.66,60.88833333333333,0.83,0.62,0.71,0.04697905181918405,3.328,1.695,2.4518976,3.328,0.9634218289085544,29.782001117942986,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,33.23,97.08000000000001,110.21,113.17999999999999,113.68,93.29,83.68466666666666,0.85,0.73,0.7833333333333333,0.06697905181918407,23.82,3.328,1.0180722,23.82,6.157451923076923,60.01117942984908,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.88,104.35000000000001,127.27,132.06,132.56,98.17,96.33933333333333,0.82,0.73,0.8333333333333334,0.03697905181918404,4.43,23.82,1.695,23.82,-0.8140218303946264,33.73392956959195,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.24,61.35,130.3,141.29999999999998,141.75,92.69,97.22500000000002,0.82,0.74,0.83,0.03697905181918404,4.43,4.43,3.328,23.82,0.0,33.73392956959195,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.31,31.430000000000007,130.66,144.6,145.05999999999997,82.09,96.81266666666667,0.79,0.73,0.8099999999999999,0.006979051819184123,2.5689604,4.43,23.82,4.43,-0.4200992325056433,24.773616545556177,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.98,27.53000000000001,143.49,159.56,160.03,84.76,106.14966666666668,0.82,0.74,0.8099999999999999,0.03697905181918404,1.2453341,2.5689604,4.43,4.43,-0.5152381095481269,5.701509223029626,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.64,28.930000000000007,142.52,170.12,170.54,82.69,102.72733333333335,0.83,0.75,0.8133333333333334,0.04697905181918405,1.4328119,1.2453341,4.43,2.5689604,0.1505441792688403,7.926215762996088,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.44,35.06000000000001,99.72,179.38,179.98,79.72,57.724666666666664,0.83,0.76,0.8266666666666667,0.04697905181918405,4.8844233,1.4328119,2.5689604,4.8844233,2.408977340291493,34.94689770821688,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.74,24.820000000000007,71.23,181.44,184.71,72.5,28.131,0.81,0.75,0.8233333333333333,0.02697905181918414,1.3753366,4.8844233,1.2453341,4.8844233,-0.7184239539599281,7.300167691447736,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.5,15.680000000000007,53.85000000000001,181.12,186.21,63.13,10.40100000000001,0.8,0.75,0.8133333333333334,0.016979051819184132,3.1046352,1.3753366,1.4328119,4.8844233,1.2573639064066209,28.93236444941308,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.79,11.030000000000008,49.400000000000006,179.7,190.98999999999998,58.45,4.835666666666675,0.81,0.74,0.8066666666666666,0.02697905181918414,2.555,3.1046352,4.8844233,3.1046352,-0.17703696717733536,24.61710452766909,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.48,10.770000000000007,50.57,181.23000000000002,195.47,54.16,4.960333333333338,0.81,0.75,0.8066666666666666,0.02697905181918414,1.9469708,2.555,1.3753366,3.1046352,-0.23797620352250498,16.098378982671885,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.94,18.210000000000008,44.53,188.02,204.4,54.98,-3.163333333333334,0.82,0.75,0.8133333333333334,0.03697905181918404,2.627752,1.9469708,3.1046352,2.627752,0.3496617412033094,25.332588038010062,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.0,18.42000000000001,38.89,181.41,209.4,51.73,-9.969999999999999,0.82,0.76,0.8166666666666668,0.03697905181918404,1.4886603,2.627752,2.555,2.627752,-0.43348523757188656,8.731134712129682,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.47,14.410000000000009,29.919999999999998,129.64000000000001,209.85,44.44,-19.045000000000005,0.8,0.74,0.8133333333333334,0.016979051819184132,1.3834666,1.4886603,1.9469708,2.627752,-0.07066333400575003,7.389603130240357,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2001-04-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.08,5.550000000000007,25.26,96.49,209.89999999999998,37.86,-23.716666666666658,0.78,0.73,0.8000000000000002,-0.0030209481808158856,1.1824931,1.3834666,2.627752,1.4886603,-0.14526805345354915,5.0531022917831185,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
